"","date","max_temperature","avg_hourly_temperature","avg_temperature","min_temperature","max_humidex","min_windchill","max_relative_humidity","avg_hourly_relative_humidity","avg_relative_humidity","min_relative_humidity","max_dew_point","avg_hourly_dew_point","avg_dew_point","min_dew_point","max_wind_speed","avg_hourly_wind_speed","avg_wind_speed","min_wind_speed","max_wind_gust","wind_gust_dir_10s","max_pressure_sea","avg_hourly_pressure_sea","avg_pressure_sea","min_pressure_sea","max_pressure_station","avg_hourly_pressure_station","avg_pressure_station","min_pressure_station","max_visibility","avg_hourly_visibility","avg_visibility","min_visibility","max_health_index","avg_hourly_health_index","avg_health_index","min_health_index","heatdegdays","cooldegdays","growdegdays_5","growdegdays_7","growdegdays_10","precipitation","rain","snow","snow_on_ground","sunrise","sunset","daylight","sunrise_f","sunset_f","min_uv_forecast","max_uv_forecast","min_high_temperature_forecast","max_high_temperature_forecast","min_low_temperature_forecast","max_low_temperature_forecast","solar_radiation","max_cloud_cover_4","avg_hourly_cloud_cover_4","avg_cloud_cover_4","min_cloud_cover_4","max_cloud_cover_8","avg_hourly_cloud_cover_8","avg_cloud_cover_8","min_cloud_cover_8","max_cloud_cover_10","avg_hourly_cloud_cover_10","avg_cloud_cover_10","min_cloud_cover_10"
"229","2021-06-02",28.2,20.88,20.5,12.8,32,NA,96,69.5,68,40,15.8,14.5,14.4,13,18,10.17,10,2,28,11,101.33,101.18,101.2,101.07,101.31,101.16,101.18,101.05,48300,39237.5,36200,24100,3,2,2,1,0,2.5,15.5,13.5,10.5,0,0,0,NA,"05:11:00","21:10:00",15.98,5.18,21.17,8,8,24,24,14,14,NA,NA,NA,NA,NA,6,3.5,3,0,NA,NA,NA,NA
"230","2021-06-01",24.1,18.15,17.6,11.1,28,NA,97,80.4,81,65,17.1,14.6,14.1,11.1,16,7.67,8,0,NA,NA,102.08,101.65,101.58,101.09,102.06,101.62,101.56,101.06,40200,36200,36200,32200,2.9,1.9,2,1,0.4,0,12.6,10.6,7.6,0,0,0,NA,"05:12:00","21:09:00",15.95,5.2,21.15,8,8,23,24,13,13,NA,NA,NA,NA,NA,6,1.2,3,0,NA,NA,NA,NA
"231","2021-05-31",21.6,16.27,16.55,11.5,NA,NA,95,79.7,76.5,58,15.1,12.7,12.8,10.6,18,9.67,10.5,3,29,29,102.29,102.19,102.19,102.09,102.27,102.17,102.17,102.07,40200,37200,36200,32200,3.3,2.3,2.1,1,1.4,0,11.6,9.6,6.5,0,0,0,NA,"05:12:00","21:08:00",15.93,5.2,21.13,7,8,19,20,13,13,NA,NA,NA,NA,NA,8,6.1,4.5,1,NA,NA,NA,NA
"232","2021-05-30",19.2,14.46,14.5,9.8,NA,NA,93,78.9,79,65,13.3,10.8,10.2,7,23,11.25,13,3,33,29,102.28,102.1,102.1,101.92,102.26,102.08,102.08,101.9,40200,33854.2,32150,24100,2.9,2.1,2,1.1,3.5,0,9.5,7.5,4.5,0,0,0,NA,"05:13:00","21:07:00",15.9,5.22,21.12,5,6,19,19,12,12,NA,NA,NA,NA,NA,8,6.5,4.5,1,NA,NA,NA,NA
"233","2021-05-29",18.7,13.18,12.6,6.5,NA,NA,98,78.5,79,60,12.4,9.4,8.8,5.3,18,9.83,10.5,3,NA,NA,102.37,102.13,102.12,101.86,102.34,102.1,102.08,101.83,40200,34850,32150,24100,4,1.7,2.5,1,5.4,0,7.6,5.6,2.6,0,0,0,NA,"05:14:00","21:06:00",15.87,5.23,21.1,7,7,17,17,11,11,NA,NA,NA,NA,NA,7,3,4,1,NA,NA,NA,NA
"234","2021-05-28",17.1,12.92,13.6,10.1,NA,NA,90,71.2,68,46,9.5,7.6,6.8,4,26,17.83,17,8,44,19,102.48,102.29,102.12,101.75,102.45,102.27,102.09,101.74,48300,35870.8,36200,24100,3,1.8,2.2,1.4,4.4,0,8.6,6.6,3.6,0.8,0.8,0,NA,"05:15:00","21:05:00",15.83,5.25,21.08,7,7,16,17,7,7,NA,NA,NA,NA,NA,8,5.2,4.5,1,NA,NA,NA,NA
"235","2021-05-27",14.4,12.39,12.9,11.4,NA,NA,95,82.9,84.5,74,10.8,9.5,9.2,7.7,31,19.25,20.5,10,39,12,101.68,101.13,101.27,100.86,101.66,101.11,101.26,100.85,48300,29366.7,32200,16100,2.2,1.7,1.6,1.1,5.1,0,7.9,5.9,2.9,8.2,8.2,0,NA,"05:16:00","21:04:00",15.8,5.27,21.07,3,3,12,13,10,10,NA,NA,NA,NA,NA,8,7.7,7,6,NA,NA,NA,NA
"236","2021-05-26",15.7,13.42,13.64,11.6,NA,NA,74,63.8,64,54,8.4,6.7,6.9,5.4,22,13.17,14,6,35,11,102.11,101.85,101.64,101.17,102.09,101.84,101.62,101.16,48300,36887.5,36200,24100,3,1.9,2.1,1.2,4.4,0,8.6,6.6,3.6,0,0,0,NA,"05:16:00","21:03:00",15.78,5.27,21.05,3,5,12,12,10,11,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"237","2021-05-25",18.1,14.68,14.85,11.6,NA,NA,96,78.9,80,64,13.5,11,10.4,7.3,20,10.33,11,2,32,19,102.02,101.83,101.86,101.71,101.99,101.81,101.84,101.69,40200,35533.3,36200,32200,2.5,1.6,1.8,1,3.1,0,9.8,7.8,4.8,0,0,0,NA,"05:17:00","21:02:00",15.75,5.28,21.03,6,6,17,17,11,11,NA,NA,NA,NA,NA,8,6.8,6.5,5,NA,NA,NA,NA
"238","2021-05-24",13.4,11.99,11.95,10.5,NA,NA,98,93.6,92.5,87,12.3,11,11,9.7,23,14.79,15,7,NA,NA,101.75,101.65,101.64,101.53,101.72,101.63,101.62,101.51,32200,18095.8,17100,2000,4,1.6,2.6,1.2,6,0,7,5,2,3.1,3.1,0,NA,"05:18:00","21:00:00",15.7,5.3,21,3,3,14,14,11,12,NA,NA,NA,NA,NA,8,7.9,7.5,7,NA,NA,NA,NA
"239","2021-05-23",15.8,13.55,13.85,11.9,NA,NA,86,78.4,78.5,71,10.9,9.9,9.6,8.2,22,16.21,14,6,36,10,101.74,101.63,101.62,101.51,101.72,101.61,101.61,101.5,32200,30175,28150,24100,2.2,1.8,1.8,1.5,4.2,0,8.8,6.8,3.8,0,0,0,NA,"05:19:00","20:59:00",15.67,5.32,20.98,6,6,17,17,11,11,NA,NA,NA,NA,NA,8,7.5,7.5,7,NA,NA,NA,NA
"240","2021-05-22",17.9,13.29,13.1,8.3,NA,NA,90,78,75.5,61,12,9.5,9.5,7,26,13.12,14.5,3,36,10,102.16,101.86,101.82,101.48,102.14,101.83,101.79,101.45,48300,35875,36200,24100,3,2.2,2.1,1.2,4.9,0,8.1,6.1,3.1,0,0,0,NA,"05:21:00","20:58:00",15.62,5.35,20.97,7,7,17,18,11,12,NA,NA,NA,NA,NA,7,3.5,3.5,0,NA,NA,NA,NA
"241","2021-05-21",16.7,12.78,12,7.3,NA,NA,87,72.8,73,59,11,8,8.2,5.3,19,11.67,11.5,4,32,20,102.26,102.11,102.11,101.96,102.24,102.09,102.09,101.94,48300,36879.2,36200,24100,2.7,2.1,1.8,1,6,0,7,5,2,0,0,0,NA,"05:22:00","20:57:00",15.58,5.37,20.95,6,6,17,17,9,9,NA,NA,NA,NA,NA,6,2.6,3,0,NA,NA,NA,NA
"242","2021-05-20",16,11.65,10.5,5,NA,NA,85,72.5,71,57,10.1,6.8,6.8,3.6,16,10.42,9.5,3,NA,NA,101.93,101.85,101.84,101.75,101.91,101.82,101.82,101.73,48300,37887.5,36200,24100,2.4,1.9,1.8,1.1,7.5,0,5.5,3.5,0.5,0,0,0,NA,"05:23:00","20:55:00",15.53,5.38,20.92,6,6,16,16,9,9,NA,NA,NA,NA,NA,7,3.5,3.5,0,NA,NA,NA,NA
"243","2021-05-19",14.8,10.81,10.5,6.2,NA,NA,84,69.7,70.5,57,7.3,5.4,5.3,3.3,30,19.04,17,4,40,29,102.02,101.87,101.86,101.69,102,101.85,101.83,101.66,48300,37558.3,36200,24100,2.4,2,1.8,1.1,7.5,0,5.5,3.5,0.5,0,0,0,NA,"05:24:00","20:54:00",15.5,5.4,20.9,6,6,15,15,7,7,NA,NA,NA,NA,NA,8,6,4.5,1,NA,NA,NA,NA
"244","2021-05-18",14.2,11.17,11.3,8.4,NA,NA,82,58.5,62.5,43,7.4,3.3,4.2,1.1,37,20.17,21,5,58,20,101.95,101.73,101.48,101.01,101.92,101.71,101.46,101,40200,36200,36200,32200,2.4,2.2,2,1.5,6.7,0,6.3,4.3,1.3,5,5,0,NA,"05:25:00","20:53:00",15.47,5.42,20.88,5,5,12,13,6,7,NA,NA,NA,NA,NA,8,5.3,5,2,NA,NA,NA,NA
"245","2021-05-17",16.9,12.96,13.55,10.2,NA,NA,95,79.7,73.5,52,10.8,9.3,8.4,6.1,27,16.21,15.5,4,40,11,101.28,101.1,101.11,100.93,101.27,101.08,101.08,100.9,40200,30091.7,29750,19300,2.4,2,2,1.7,4.5,0,8.6,6.5,3.5,7,7,0,NA,"05:26:00","20:51:00",15.42,5.43,20.85,NA,NA,15,15,7,8,NA,NA,NA,NA,NA,8,7.7,6,4,NA,NA,NA,NA
"246","2021-05-16",19.7,15.35,14.05,8.4,NA,NA,95,77.8,79,63,15.1,11.4,12.1,9.1,21,8.71,11,1,NA,NA,101.61,101.39,101.32,101.03,101.59,101.36,101.3,101.01,40200,37200,36200,32200,3,2.2,2.1,1.2,4,0,9.1,7,4,0,0,0,NA,"05:28:00","20:50:00",15.37,5.47,20.83,NA,NA,18,18,11,11,NA,NA,NA,NA,NA,7,3.6,3.5,0,NA,NA,NA,NA
"247","2021-05-15",18.1,14.66,14.9,11.7,NA,NA,90,77.8,77.5,65,12.4,10.8,11,9.6,28,18.46,16,4,37,31,102.03,101.82,101.79,101.56,102.02,101.8,101.77,101.53,40200,34845.8,32150,24100,3,2,2,1,3.1,0,9.9,7.9,4.9,0,0,0,NA,"05:29:00","20:49:00",15.33,5.48,20.82,7,7,18,18,9,9,NA,NA,NA,NA,NA,6,2.8,3,0,NA,NA,NA,NA
"248","2021-05-14",18.3,14.47,13,7.7,NA,NA,94,79.3,81,68,12.7,10.9,10.1,7.5,27,11.88,14,1,34,29,102.11,101.95,101.92,101.72,102.09,101.93,101.89,101.7,48300,37887.5,36200,24100,2.6,1.9,1.8,1,5,0,8,6,3,0,0,0,NA,"05:30:00","20:47:00",15.28,5.5,20.78,7,7,18,18,9,9,NA,NA,NA,NA,NA,8,2.8,4,0,NA,NA,NA,NA
"249","2021-05-13",18.3,13.81,12.85,7.4,NA,NA,98,83.8,83.5,69,13.7,11.1,10.2,6.7,19,9.42,10.5,2,NA,NA,102.37,102.19,102.17,101.96,102.35,102.17,102.14,101.94,48300,37550,36200,24100,3,1.9,2,1,5.2,0,7.8,5.8,2.8,0,0,0,NA,"05:32:00","20:46:00",15.23,5.53,20.77,7,7,18,18,10,10,NA,NA,NA,NA,NA,8,2.3,4,0,NA,NA,NA,NA
"250","2021-05-12",16.8,13.17,13.9,11,NA,NA,98,82.8,82.5,67,12.7,10.2,10.9,9.1,17,8.92,9,1,NA,NA,102.19,102.11,102.08,101.97,102.17,102.08,102.06,101.94,48300,31969.6,33800,19300,6,2.4,3.6,1.3,4.1,0,8.9,6.9,3.9,3.6,3.6,0,NA,"05:33:00","20:45:00",15.2,5.55,20.75,5,5,16,17,9,9,NA,NA,NA,NA,NA,8,5.7,5,2,NA,NA,NA,NA
"251","2021-05-11",16.5,12.51,11.3,6.1,NA,NA,87,74.8,75.5,64,11.2,8.2,7.9,4.6,16,9.29,9,2,NA,NA,102.45,102.25,102.22,101.99,102.43,102.23,102.2,101.97,40200,36866.7,36200,32200,2.8,2.1,2,1.2,6.7,0,6.3,4.3,1.3,0,0,0,NA,"05:35:00","20:43:00",15.13,5.58,20.72,7,7,17,17,10,10,NA,NA,NA,NA,NA,8,5.1,4,0,NA,NA,NA,NA
"252","2021-05-10",15.8,11.67,11,6.2,NA,NA,89,74.2,72,55,10.1,7.1,7.8,5.4,18,10,9.5,1,NA,NA,102.55,102.44,102.44,102.33,102.52,102.42,102.41,102.3,40200,37200,36200,32200,5,2.1,3,1,7,0,6,4,1,0,0,0,NA,"05:36:00","20:42:00",15.1,5.6,20.7,7,7,14,14,6,6,NA,NA,NA,NA,NA,8,5,4,0,NA,NA,NA,NA
"253","2021-05-09",14.1,11.29,11.1,8.1,NA,NA,86,75,73,60,9.3,7,7.2,5,16,11.62,9.5,3,NA,NA,102.64,102.52,102.49,102.35,102.62,102.5,102.48,102.33,40200,35179.2,32150,24100,2.7,2.1,1.8,1,6.9,0,6.1,4.1,1.1,0,0,0,NA,"05:38:00","20:40:00",15.03,5.63,20.67,6,6,14,14,7,7,NA,NA,NA,NA,NA,8,4.6,4.5,1,NA,NA,NA,NA
"254","2021-05-08",13.5,10.61,11.2,8.9,NA,NA,76,65.7,63,50,5.7,4.4,4.2,2.6,25,14.38,14,3,35,17,102.78,102.68,102.63,102.48,102.76,102.66,102.61,102.46,48300,33175,36200,24100,3,2.3,2.2,1.5,6.8,0,6.2,4.2,1.2,0,0,0,NA,"05:39:00","20:39:00",15,5.65,20.65,5,6,13,13,7,7,NA,NA,NA,NA,NA,8,7.4,7,6,NA,NA,NA,NA
"255","2021-05-07",12.9,10.26,9.75,6.6,NA,NA,78,67.5,67,56,7,4.5,4.5,2.1,22,14.29,12,2,36,20,102.48,102.17,102.14,101.8,102.46,102.15,102.12,101.78,48300,34179.2,36200,24100,2.5,2.3,2.1,1.8,8.2,0,4.8,2.8,0,0,0,0,NA,"05:41:00","20:37:00",14.93,5.68,20.62,6,6,14,14,6,6,NA,NA,NA,NA,NA,8,5.2,5,2,NA,NA,NA,NA
"256","2021-05-06",20.1,13,13.7,7.3,NA,NA,91,66.2,65.5,40,10.6,6.6,6.7,2.8,29,13.62,15,1,44,20,101.76,101.17,101.3,100.83,101.75,101.15,101.28,100.81,32200,29500,28150,24100,2.8,2.4,2.4,2,4.3,0,8.7,6.7,3.7,0.3,0.3,0,NA,"05:42:00","20:36:00",14.9,5.7,20.6,6,6,18,18,7,7,NA,NA,NA,NA,NA,8,6.9,5.5,3,NA,NA,NA,NA
"257","2021-05-05",14.8,11.16,10.35,5.9,NA,NA,93,79.8,80,67,10.4,7.8,7.2,4,23,11.29,13,3,NA,NA,102.3,101.74,101.69,101.08,102.28,101.72,101.67,101.06,32200,30850,28150,24100,2.8,2.1,2,1.1,7.7,0,5.3,3.4,0.4,0,0,0,NA,"05:44:00","20:34:00",14.83,5.73,20.57,5,6,20,20,13,13,NA,NA,NA,NA,NA,8,6.6,4,0,NA,NA,NA,NA
"258","2021-05-04",15,11.86,11.95,8.9,NA,NA,97,80.6,77.5,58,11,8.5,7.5,3.9,14,8.83,8,2,NA,NA,102.46,102.34,102.32,102.18,102.44,102.32,102.3,102.15,40200,34854.2,32150,24100,3,1.9,2,1,6,0,7,5,2,0,0,0,NA,"05:46:00","20:33:00",14.78,5.77,20.55,6,6,15,15,9,9,NA,NA,NA,NA,NA,8,4.8,4.5,1,NA,NA,NA,NA
"259","2021-05-03",11.4,10.24,10.25,9.1,NA,NA,96,81.6,82,68,9.4,7.2,7.2,5.1,21,13.21,13,5,NA,NA,102.22,102.15,102.15,102.09,102.2,102.13,102.13,102.07,40200,26895.8,24150,8100,2.4,2,1.7,1,7.8,0,5.2,3.2,0.2,2.2,2.2,0,NA,"05:47:00","20:31:00",14.73,5.78,20.52,2,3,11,13,8,9,NA,NA,NA,NA,NA,8,7.9,7.5,7,NA,NA,NA,NA
"260","2021-05-02",15,10.81,10.8,6.6,NA,NA,91,75.5,75.5,60,8.8,6.6,6.8,4.7,18,12.33,12.5,7,29,19,102.38,102.22,102.24,102.1,102.36,102.2,102.22,102.08,40200,37200,36200,32200,3,2,2,1.1,7.2,0,5.8,3.8,0.8,0,0,0,NA,"05:49:00","20:30:00",14.68,5.82,20.5,NA,NA,14,15,8,8,NA,NA,NA,NA,NA,8,4.8,4.5,1,NA,NA,NA,NA
"261","2021-05-01",15,11.85,11.85,8.7,NA,NA,87,74.4,69,51,9.6,7.3,7,4.5,27,15.71,17,7,33,30,102.06,101.9,101.93,101.81,102.03,101.88,101.91,101.79,40200,34841.7,32150,24100,3,1.9,2,1,6.2,0,6.8,4.8,1.8,0,0,0,NA,"05:51:00","20:28:00",14.62,5.85,20.47,7,9,14,14,5,5,NA,NA,NA,NA,NA,8,3.6,4.5,1,NA,NA,NA,NA
"262","2021-04-30",18.2,13.08,14.2,10.2,NA,NA,97,82.2,80.5,64,11.4,10,9.3,7.3,23,13.92,14,5,34,31,102.2,102.01,101.99,101.79,102.17,101.99,101.97,101.77,32200,25816.7,20950,9700,2.5,1.9,1.9,1.3,3.8,0,9.2,7.2,4.2,13.5,13.5,0,NA,"05:52:00","20:27:00",14.58,5.87,20.45,5,7,18,18,8,8,NA,NA,NA,NA,NA,8,7.8,7,6,NA,NA,NA,NA
"263","2021-04-29",17.9,13.35,13.64,9.4,NA,NA,96,77.5,79,62,12.8,9.4,10.3,7.9,13,7.17,7.5,2,NA,NA,102.6,102.3,102.31,102.01,102.58,102.28,102.28,101.99,32200,28287.5,25750,19300,3,2,2.1,1.2,4.4,0,8.6,6.6,3.6,0.3,0.3,0,NA,"05:54:00","20:25:00",14.52,5.9,20.42,6,7,19,19,9,9,NA,NA,NA,NA,NA,8,7.8,7.5,7,NA,NA,NA,NA
"264","2021-04-28",14.2,11.59,12.2,10.2,NA,NA,91,78,78,65,9.3,7.9,7.8,6.3,16,10.79,10,4,NA,NA,102.68,102.57,102.53,102.39,102.66,102.55,102.52,102.37,32200,29841.7,24150,16100,2.3,1.7,1.6,1,5.8,0,7.2,5.2,2.2,1.4,1.4,0,NA,"05:56:00","20:24:00",14.47,5.93,20.4,3,3,14,15,9,9,NA,NA,NA,NA,NA,8,8,7.5,7,NA,NA,NA,NA
"265","2021-04-27",14.5,11.4,11.1,7.7,NA,NA,86,70.5,69.5,53,6.7,6.1,5.6,4.5,21,14.5,13,5,31,11,102.35,102.03,102,101.65,102.32,102,101.97,101.63,40200,36200,36200,32200,2.4,2,1.7,1,6.9,0,6.1,4.1,1.1,0,0,0,NA,"05:58:00","20:22:00",14.4,5.97,20.37,7,7,14,15,9,9,NA,NA,NA,NA,NA,8,7.5,6.5,5,NA,NA,NA,NA
"266","2021-04-26",13.4,10.6,10.1,6.8,NA,NA,98,83.4,83,68,9.6,7.8,7.5,5.3,16,8.42,8.5,1,36,19,101.58,101.22,101.2,100.82,101.55,101.2,101.18,100.8,40200,36200,36200,32200,2.5,1.8,1.8,1,7.9,0,5.1,3.1,0.1,0,0,0,NA,"05:59:00","20:21:00",14.37,5.98,20.35,4,7,15,15,7,7,NA,NA,NA,NA,NA,8,6,5,2,NA,NA,NA,NA
"267","2021-04-25",12.2,9.23,10.05,7.9,NA,NA,97,89.9,85,73,8,7.6,7.5,7,20,11,10.5,1,32,11,100.79,100.66,100.68,100.57,100.77,100.64,100.66,100.55,32200,24675,22550,12900,2.3,1.9,1.7,1.1,8,0,5,3,0.1,7.7,7.7,0,NA,"06:01:00","20:19:00",14.3,6.02,20.32,2,2,11,11,6,7,NA,NA,NA,NA,NA,8,7.8,7,6,NA,NA,NA,NA
"268","2021-04-24",11.6,9.35,9.94,8.3,NA,NA,95,91,87,79,8.7,7.9,8.1,7.4,14,9.21,9,4,NA,NA,101.04,100.77,100.81,100.59,101.01,100.75,100.79,100.57,32200,25404.2,24150,16100,2.6,2.1,2.1,1.6,8.1,0,4.9,2.9,0,10.9,10.9,0,NA,"06:03:00","20:18:00",14.25,6.05,20.3,2,2,11,11,8,8,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"269","2021-04-23",14.2,11.54,11.3,8.4,NA,NA,89,73.1,74.5,60,8.7,6.8,7.1,5.5,25,16.25,17,9,36,13,101.43,101.24,101.22,101.01,101.4,101.22,101.19,100.99,32200,27075,25750,19300,3,2.5,2.4,1.7,6.7,0,6.3,4.3,1.3,0.3,0.3,0,NA,"06:05:00","20:16:00",14.18,6.08,20.27,5,5,14,14,8,8,NA,NA,NA,NA,NA,8,7,4,0,NA,NA,NA,NA
"270","2021-04-22",15.2,11.77,10.85,6.5,NA,NA,93,74.9,75,57,8.6,7.4,7.1,5.6,28,15.92,17.5,7,41,29,101.4,101.27,101.25,101.1,101.36,101.24,101.22,101.08,40200,31183.3,32150,24100,2.9,2.3,2.2,1.5,7.2,0,5.8,3.8,0.8,0,0,0,NA,"06:07:00","20:15:00",14.13,6.12,20.25,6,8,16,16,8,8,NA,NA,NA,NA,NA,6,1.7,3,0,NA,NA,NA,NA
"271","2021-04-21",15,12.03,9.69,4.4,NA,NA,87,73.8,74,61,10.2,7.5,7,3.8,37,14.75,19.5,2,45,27,101.97,101.64,101.54,101.11,101.95,101.62,101.52,101.09,32200,32200,32200,32200,3.4,2.6,2.6,1.9,8.3,0,4.7,2.7,0,0,0,0,NA,"06:09:00","20:13:00",14.07,6.15,20.22,6,6,16,16,7,7,NA,NA,NA,NA,NA,8,2.2,4,0,NA,NA,NA,NA
"272","2021-04-20",17,12.16,11.15,5.3,NA,NA,88,63.6,65.5,43,9.7,5.2,5.1,0.5,13,8.25,7,1,NA,NA,102.38,102.16,102.12,101.87,102.36,102.13,102.1,101.84,40200,35866.7,36200,32200,3.8,2.9,2.8,1.9,6.8,0,6.2,4.2,1.1,0,0,0,NA,"06:11:00","20:12:00",14.02,6.18,20.2,6,6,17,17,7,7,NA,NA,NA,NA,NA,2,0.4,1,0,NA,NA,NA,NA
"273","2021-04-19",19.4,14.28,13.05,6.7,NA,NA,78,50.2,54,30,7.3,3.5,3.6,0,23,9.54,12,1,NA,NA,102.46,102.27,102.26,102.06,102.43,102.25,102.24,102.04,40200,37533.3,36200,32200,3.6,2.8,2.8,2.1,5,0,8.1,6,3,0,0,0,NA,"06:13:00","20:10:00",13.95,6.22,20.17,6,6,18,18,8,8,NA,NA,NA,NA,NA,3,1.1,1.5,0,NA,NA,NA,NA
"274","2021-04-18",18.1,13.01,11.45,4.8,NA,NA,97,65.7,72,47,10.5,6.5,6.8,3.2,14,6.92,7.5,1,NA,NA,102.18,102.03,101.97,101.76,102.16,102.01,101.95,101.74,40200,36533.3,36200,32200,3.9,2.9,2.9,1.9,6.5,0,6.5,4.5,1.4,0,0,0,NA,"06:15:00","20:09:00",13.9,6.25,20.15,6,6,19,19,9,10,NA,NA,NA,NA,NA,2,0.9,1,0,NA,NA,NA,NA
"275","2021-04-17",18.7,12.72,11.89,5.1,NA,NA,98,68.7,73.5,49,10.5,6.8,6.7,2.8,13,7.17,7.5,2,NA,NA,102.42,102.26,102.24,102.05,102.39,102.24,102.21,102.03,40200,35512.5,32150,24100,4,2.8,2.8,1.7,6.1,0,6.9,4.9,1.9,0,0,0,NA,"06:16:00","20:07:00",13.85,6.27,20.12,6,6,18,19,7,9,NA,NA,NA,NA,NA,1,0,0.5,0,NA,NA,NA,NA
"276","2021-04-16",17.9,12.18,11.35,4.8,NA,NA,92,70.5,71.5,51,10.6,6.8,6.2,1.9,14,7.17,7.5,1,NA,NA,102.47,102.28,102.29,102.11,102.45,102.26,102.27,102.09,40200,29495.8,32150,24100,3.9,2.9,2.9,1.9,6.7,0,6.3,4.3,1.4,0,0,0,NA,"06:18:00","20:06:00",13.8,6.3,20.1,6,6,17,17,7,7,NA,NA,NA,NA,NA,1,0,0.5,0,NA,NA,NA,NA
"277","2021-04-15",17.1,11.61,10.55,4,NA,NA,93,68.4,70,47,8.4,5.7,4.8,1.1,16,10.17,9.5,3,NA,NA,102.13,102,102.01,101.89,102.11,101.97,101.99,101.86,32200,28487.5,28150,24100,3.7,2.9,3,2.2,7.5,0,5.5,3.5,0.6,0,0,0,NA,"06:20:00","20:04:00",13.73,6.33,20.07,6,6,17,17,6,6,NA,NA,NA,NA,NA,1,0.3,0.5,0,NA,NA,NA,NA
"278","2021-04-14",14.4,9.41,7.9,1.4,NA,NA,84,67.8,69,54,6.1,3.7,2.4,-1.3,32,17.79,16.5,1,37,30,102.5,102.2,102.16,101.82,102.48,102.18,102.14,101.8,32200,30512.5,28150,24100,3.5,2.8,2.8,2.1,10.1,0,2.9,0.9,0,0,0,0,NA,"06:22:00","20:03:00",13.68,6.37,20.05,6,6,16,16,6,6,NA,NA,NA,NA,NA,1,0.7,0.5,0,NA,NA,NA,NA
"279","2021-04-13",13.8,9.38,8.45,3.1,NA,NA,84,55.4,59,34,6,0.5,-0.2,-6.5,31,16.79,17.5,4,42,29,102.97,102.76,102.73,102.49,102.95,102.74,102.7,102.46,40200,36866.7,36200,32200,3.2,2.7,2.7,2.2,9.6,0,3.5,1.4,0,0,0,0,NA,"06:24:00","20:01:00",13.62,6.4,20.02,5,5,15,15,5,5,NA,NA,NA,NA,NA,2,0.5,1,0,NA,NA,NA,NA
"280","2021-04-12",11.9,7.3,5.85,-0.2,NA,NA,90,64.4,62,34,5.7,0.7,-0.2,-6,32,18.17,17.5,3,40,30,102.84,102.77,102.77,102.7,102.83,102.74,102.75,102.66,48300,36533.3,36200,24100,2.9,2.3,2.2,1.6,12.2,0,0.8,0,0,0,0,0,NA,"06:27:00","20:00:00",13.55,6.45,20,5,5,13,13,5,5,NA,NA,NA,NA,NA,4,1,2,0,NA,NA,NA,NA
"281","2021-04-11",9.4,5.12,4.2,-1,NA,-3,80,66.2,66.5,53,1.4,-0.8,-1.2,-3.8,20,10.88,10,0,NA,NA,103.03,102.86,102.88,102.73,103.01,102.84,102.86,102.71,40200,34841.7,32150,24100,3,2.1,2.2,1.5,13.8,0,0,0,0,0,0,0,NA,"06:29:00","19:58:00",13.48,6.48,19.97,5,5,12,12,2,2,NA,NA,NA,NA,NA,7,2.8,3.5,0,NA,NA,NA,NA
"282","2021-04-10",9.7,6.17,5.69,1.7,NA,NA,87,61.7,66,45,1.8,-0.8,-0.4,-2.6,45,33.17,27,9,60,26,102.69,102.1,101.99,101.29,102.67,102.07,101.97,101.28,32200,28825,28150,24100,5,2.4,3.5,1.9,12.3,0,0.7,0,0,0,0,0,NA,"06:31:00","19:57:00",13.43,6.52,19.95,5,5,9,10,1,1,NA,NA,NA,NA,NA,7,2.2,3.5,0,NA,NA,NA,NA
"283","2021-04-09",8.5,6,5.4,2.3,NA,NA,87,72.3,74.5,62,4.3,1.4,1.4,-1.5,35,21.96,22,9,49,17,102.43,101.87,101.83,101.24,102.41,101.85,101.82,101.23,32200,27950,25750,19300,3.1,2.5,2.3,1.5,12.6,0,0.4,0,0,0.9,0.9,0,NA,"06:33:00","19:55:00",13.37,6.55,19.92,2,2,6,7,3,3,NA,NA,NA,NA,NA,8,6.8,5.5,3,NA,NA,NA,NA
"284","2021-04-08",10.6,7.21,7.4,4.2,NA,NA,84,64,58,32,3.8,0.6,-1.1,-6,50,26.88,28.5,7,63,28,102.61,102.23,102.06,101.51,102.58,102.2,102.03,101.48,32200,28758.3,27350,22500,2.7,2.4,2.3,1.9,10.6,0,2.4,0.4,0,0,0,0,NA,"06:35:00","19:54:00",13.32,6.58,19.9,5,5,9,9,2,4,NA,NA,NA,NA,NA,8,4.5,4.5,1,NA,NA,NA,NA
"285","2021-04-07",8.5,7.16,6.2,3.9,NA,NA,88,79.9,81,74,5.5,3.9,3.6,1.7,30,16,18,6,43,17,101.6,101.5,101.47,101.34,101.58,101.48,101.46,101.33,32200,28895.8,24950,17700,2.8,2.3,2.1,1.5,11.8,0,1.2,0,0,1.8,1.8,0,NA,"06:37:00","19:52:00",13.25,6.62,19.87,1,1,7,7,3,5,NA,NA,NA,NA,NA,8,7.6,6.5,5,NA,NA,NA,NA
